iter,R_mom,R_div
546,5.415684e-02,3.174858e-02
547,5.423975e-02,3.188527e-02
548,5.432284e-02,3.216497e-02
549,5.440591e-02,3.251649e-02
550,5.448889e-02,3.286229e-02
551,5.457205e-02,3.320143e-02
552,5.465556e-02,3.353255e-02
553,5.473924e-02,3.385510e-02
554,5.482312e-02,3.416946e-02
555,5.490707e-02,3.447586e-02
556,5.499097e-02,3.477444e-02
557,5.507492e-02,3.506534e-02
558,5.515969e-02,3.534716e-02
559,5.524493e-02,3.561891e-02
560,5.533030e-02,3.588102e-02
561,5.541586e-02,3.613350e-02
562,5.550151e-02,3.637671e-02
563,5.558728e-02,3.661096e-02
564,5.567325e-02,3.683644e-02
565,5.575992e-02,3.705251e-02
566,5.584656e-02,3.725896e-02
567,5.593336e-02,3.745685e-02
568,5.602034e-02,3.764718e-02
569,5.610748e-02,3.783062e-02
570,5.619488e-02,3.800766e-02
571,5.628252e-02,3.817860e-02
572,5.637101e-02,3.834284e-02
573,5.645973e-02,3.850030e-02
574,5.654878e-02,3.865144e-02
575,5.663804e-02,3.879613e-02
576,5.672747e-02,3.893438e-02
577,5.681719e-02,3.906644e-02
578,5.690738e-02,3.919226e-02
579,5.699838e-02,3.931102e-02
580,5.708974e-02,3.942238e-02
581,5.718141e-02,3.952653e-02
582,5.727332e-02,3.962357e-02
583,5.736560e-02,3.971341e-02
584,5.745816e-02,3.979597e-02
585,5.755152e-02,3.987075e-02
586,5.764568e-02,3.993735e-02
587,5.774022e-02,3.999576e-02
588,5.783510e-02,4.004621e-02
589,5.793026e-02,4.008876e-02
590,5.802588e-02,4.012346e-02
591,5.812187e-02,4.015047e-02
592,5.821857e-02,4.016933e-02
593,5.831609e-02,4.017955e-02
594,5.841418e-02,4.018138e-02
595,5.851262e-02,4.017534e-02
596,5.861147e-02,4.016171e-02
597,5.871079e-02,4.014068e-02
598,5.881037e-02,4.011245e-02
599,5.891077e-02,4.007712e-02
600,5.901177e-02,4.003497e-02
601,5.911315e-02,3.998637e-02
602,5.921489e-02,3.993178e-02
603,5.931709e-02,3.987159e-02
604,5.941967e-02,3.980600e-02
605,5.952263e-02,3.973505e-02
606,5.962677e-02,3.965794e-02
607,5.973165e-02,3.957429e-02
608,5.983669e-02,3.948354e-02
609,5.994166e-02,3.938559e-02
610,6.004702e-02,3.928271e-02
611,6.015286e-02,3.917601e-02
612,6.025956e-02,3.906591e-02
613,6.036664e-02,3.895245e-02
614,6.047416e-02,3.883652e-02
615,6.058202e-02,3.871855e-02
616,6.069038e-02,3.859941e-02
617,6.079930e-02,3.848013e-02
618,6.090854e-02,3.836119e-02
619,6.101833e-02,3.824208e-02
620,6.112882e-02,3.812139e-02
621,6.123983e-02,3.800044e-02
622,6.135127e-02,3.787784e-02
623,6.146306e-02,3.775098e-02
624,6.157524e-02,3.761745e-02
625,6.168768e-02,3.747584e-02
626,6.180076e-02,3.732496e-02
627,6.191451e-02,3.716399e-02
628,6.202881e-02,3.699279e-02
629,6.214354e-02,3.681152e-02
630,6.225867e-02,3.662041e-02
631,6.237412e-02,3.641987e-02
632,6.248993e-02,3.621035e-02
633,6.260642e-02,3.599093e-02
634,6.272344e-02,3.576246e-02
635,6.284077e-02,3.552425e-02
636,6.295833e-02,3.527439e-02
637,6.307617e-02,3.501084e-02
638,6.319436e-02,3.473296e-02
639,6.331281e-02,3.444190e-02
640,6.343173e-02,3.413956e-02
641,6.355124e-02,3.382853e-02
642,6.367108e-02,3.351030e-02
643,6.379122e-02,3.318636e-02
644,6.391160e-02,3.285802e-02
645,6.403207e-02,3.252694e-02
646,6.415253e-02,3.219375e-02
647,6.427355e-02,3.185839e-02
648,6.439501e-02,3.152196e-02
649,6.451693e-02,3.119056e-02
650,6.463896e-02,3.086922e-02
651,6.476108e-02,3.056552e-02
652,6.488347e-02,3.030036e-02
653,6.500657e-02,3.006008e-02
654,6.512972e-02,2.983562e-02
655,6.525302e-02,2.961962e-02
656,6.537650e-02,2.940679e-02
657,6.549990e-02,2.919287e-02
658,6.562322e-02,2.897507e-02
659,6.574692e-02,2.875156e-02
660,6.587105e-02,2.851941e-02
661,6.599520e-02,2.827891e-02
662,6.611928e-02,2.803087e-02
663,6.624330e-02,2.777656e-02
664,6.636735e-02,2.751642e-02
665,6.649152e-02,2.725420e-02
666,6.661597e-02,2.699538e-02
667,6.674076e-02,2.674573e-02
668,6.686530e-02,2.650372e-02
669,6.698973e-02,2.626557e-02
670,6.711401e-02,2.602905e-02
671,6.723809e-02,2.579236e-02
672,6.736196e-02,2.555345e-02
673,6.748598e-02,2.531021e-02
674,6.761009e-02,2.506252e-02
675,6.773394e-02,2.480951e-02
676,6.785762e-02,2.455020e-02
677,6.798102e-02,2.428189e-02
678,6.810418e-02,2.400458e-02
679,6.822722e-02,2.371853e-02
680,6.835039e-02,2.342916e-02
681,6.847334e-02,2.314055e-02
682,6.859602e-02,2.285303e-02
683,6.871837e-02,2.256686e-02
684,6.884029e-02,2.228148e-02
685,6.896180e-02,2.199724e-02
686,6.908315e-02,2.171356e-02
687,6.920464e-02,2.142910e-02
688,6.932587e-02,2.114472e-02
689,6.944677e-02,2.086082e-02
690,6.956776e-02,2.057762e-02
691,6.968870e-02,2.029520e-02
692,6.980951e-02,2.001361e-02
693,6.992979e-02,1.973161e-02
694,7.004971e-02,1.944800e-02
695,7.016904e-02,1.916221e-02
696,7.028791e-02,1.887492e-02
697,7.040664e-02,1.858876e-02
698,7.052527e-02,1.830661e-02
699,7.064332e-02,1.802976e-02
700,7.076078e-02,1.775705e-02
701,7.087766e-02,1.748683e-02
702,7.099398e-02,1.721784e-02
703,7.110972e-02,1.694958e-02
704,7.122533e-02,1.668241e-02
705,7.134057e-02,1.641729e-02
706,7.145526e-02,1.615348e-02
707,7.156930e-02,1.588961e-02
708,7.168283e-02,1.562458e-02
709,7.179576e-02,1.535805e-02
710,7.190830e-02,1.508989e-02
711,7.202050e-02,1.482048e-02
712,7.213218e-02,1.455058e-02
713,7.224324e-02,1.427961e-02
714,7.235363e-02,1.400734e-02
715,7.246331e-02,1.373394e-02
716,7.257256e-02,1.345955e-02
717,7.268163e-02,1.318448e-02
718,7.279020e-02,1.290977e-02
719,7.289819e-02,1.263364e-02
720,7.300548e-02,1.235675e-02
721,7.311213e-02,1.207927e-02
722,7.321805e-02,1.180124e-02
723,7.332356e-02,1.152302e-02
724,7.342827e-02,1.124521e-02
725,7.353223e-02,1.096704e-02
726,7.363558e-02,1.068833e-02
727,7.373812e-02,1.049555e-02
728,7.384014e-02,1.041303e-02
729,7.394190e-02,1.032420e-02
730,7.404302e-02,1.022998e-02
731,7.414346e-02,1.013287e-02
732,7.424391e-02,1.003418e-02
733,7.434361e-02,9.933983e-03
734,7.444258e-02,9.834485e-03
735,7.454089e-02,9.736982e-03
736,7.463843e-02,9.671195e-03
737,7.473525e-02,9.624634e-03
738,7.483205e-02,9.577772e-03
739,7.492808e-02,9.532460e-03
740,7.502346e-02,9.487864e-03
741,7.511818e-02,9.443339e-03
742,7.521206e-02,9.398622e-03
743,7.530562e-02,9.353366e-03
744,7.539873e-02,9.308847e-03
745,7.549105e-02,9.265664e-03
746,7.558253e-02,9.223249e-03
747,7.567320e-02,9.181089e-03
748,7.576325e-02,9.138467e-03
749,7.585331e-02,9.100843e-03
750,7.594261e-02,9.098444e-03
751,7.603118e-02,9.109836e-03
752,7.611900e-02,9.128266e-03
753,7.620620e-02,9.149390e-03
754,7.629331e-02,9.117904e-03
755,7.637973e-02,9.108485e-03
756,7.646544e-02,9.114719e-03
757,7.655057e-02,9.129012e-03
758,7.663503e-02,9.147218e-03
759,7.671943e-02,9.119988e-03
760,7.680331e-02,9.104881e-03
761,7.688671e-02,9.106939e-03
762,7.696953e-02,9.117805e-03
763,7.705159e-02,9.132783e-03
764,7.713369e-02,9.101414e-03
765,7.721545e-02,9.083276e-03
766,7.729671e-02,9.081869e-03
767,7.737713e-02,9.088987e-03
