iter,R_mom,R_div
448,6.964186e-02,1.058985e-02
449,6.967439e-02,1.059169e-02
450,6.970886e-02,1.059368e-02
451,6.974515e-02,1.059578e-02
452,6.978351e-02,1.059796e-02
453,6.982366e-02,1.060018e-02
454,6.986575e-02,1.060246e-02
455,6.990969e-02,1.060481e-02
456,6.995545e-02,1.060729e-02
457,7.000298e-02,1.060994e-02
458,7.005176e-02,1.061278e-02
459,7.010215e-02,1.061582e-02
460,7.015439e-02,1.061881e-02
461,7.020828e-02,1.062163e-02
462,7.026352e-02,1.062437e-02
463,7.032005e-02,1.062711e-02
464,7.037795e-02,1.062989e-02
465,7.043717e-02,1.063274e-02
466,7.049763e-02,1.063571e-02
467,7.055923e-02,1.063882e-02
468,7.062203e-02,1.064207e-02
469,7.068612e-02,1.064545e-02
470,7.075141e-02,1.064899e-02
471,7.081780e-02,1.065274e-02
472,7.088506e-02,1.065669e-02
473,7.095321e-02,1.066082e-02
474,7.102233e-02,1.066509e-02
475,7.109237e-02,1.066951e-02
476,7.116344e-02,1.072010e-02
477,7.123547e-02,1.077359e-02
478,7.130843e-02,1.082735e-02
479,7.138245e-02,1.088133e-02
480,7.145731e-02,1.093548e-02
481,7.153269e-02,1.098979e-02
482,7.160880e-02,1.104422e-02
483,7.168569e-02,1.109878e-02
484,7.176325e-02,1.115352e-02
485,7.184168e-02,1.120843e-02
486,7.192091e-02,1.126352e-02
487,7.200092e-02,1.131880e-02
488,7.208156e-02,1.137428e-02
489,7.216277e-02,1.142994e-02
490,7.224476e-02,1.148580e-02
491,7.232747e-02,1.154716e-02
492,7.241070e-02,1.160909e-02
493,7.249442e-02,1.167151e-02
494,7.257895e-02,1.173417e-02
495,7.266433e-02,1.179683e-02
496,7.275011e-02,1.186001e-02
497,7.283638e-02,1.192355e-02
498,7.292336e-02,1.198736e-02
499,7.301100e-02,1.205140e-02
500,7.309927e-02,1.211563e-02
501,7.318804e-02,1.218003e-02
502,7.327689e-02,1.224455e-02
503,7.336625e-02,1.230912e-02
504,7.345609e-02,1.237375e-02
505,7.354643e-02,1.243848e-02
506,7.363736e-02,1.250332e-02
507,7.372886e-02,1.256830e-02
508,7.382221e-02,1.263061e-02
509,7.391641e-02,1.269331e-02
510,7.401107e-02,1.275658e-02
511,7.410606e-02,1.281973e-02
512,7.420193e-02,1.288188e-02
513,7.429828e-02,1.294387e-02
514,7.439510e-02,1.300567e-02
515,7.449234e-02,1.306650e-02
516,7.458983e-02,1.314098e-02
517,7.468761e-02,1.324848e-02
518,7.478599e-02,1.335511e-02
519,7.488482e-02,1.346065e-02
520,7.498373e-02,1.356541e-02
521,7.508296e-02,1.366939e-02
522,7.518242e-02,1.377228e-02
523,7.528218e-02,1.387409e-02
524,7.538202e-02,1.397504e-02
525,7.548227e-02,1.407482e-02
526,7.558297e-02,1.417314e-02
527,7.568405e-02,1.427023e-02
528,7.578522e-02,1.436631e-02
529,7.588636e-02,1.446113e-02
530,7.598774e-02,1.455433e-02
531,7.608949e-02,1.464610e-02
532,7.619125e-02,1.473675e-02
533,7.629322e-02,1.482631e-02
534,7.639549e-02,1.491436e-02
535,7.649782e-02,1.500084e-02
536,7.660022e-02,1.508605e-02
537,7.670279e-02,1.517017e-02
538,7.680533e-02,1.525308e-02
539,7.690810e-02,1.533444e-02
540,7.701092e-02,1.541436e-02
541,7.711385e-02,1.549314e-02
542,7.721673e-02,1.557081e-02
543,7.731956e-02,1.564718e-02
544,7.742268e-02,1.572191e-02
545,7.752588e-02,1.579509e-02
546,7.762929e-02,1.586709e-02
547,7.773246e-02,1.593804e-02
548,7.783535e-02,1.600792e-02
549,7.793852e-02,1.607614e-02
550,7.804147e-02,1.614258e-02
551,7.814449e-02,1.620765e-02
552,7.824761e-02,1.627151e-02
553,7.835061e-02,1.633421e-02
554,7.845359e-02,1.639545e-02
555,7.855640e-02,1.645490e-02
556,7.865902e-02,1.651269e-02
557,7.876160e-02,1.656894e-02
558,7.886395e-02,1.662364e-02
559,7.896614e-02,1.667685e-02
560,7.906858e-02,1.672818e-02
561,7.917077e-02,1.677752e-02
562,7.927295e-02,1.682526e-02
563,7.937488e-02,1.687171e-02
564,7.947645e-02,1.691704e-02
565,7.957754e-02,1.696135e-02
566,7.967878e-02,1.700412e-02
567,7.977991e-02,1.704522e-02
568,7.988074e-02,1.708496e-02
569,7.998139e-02,1.712350e-02
570,8.008182e-02,1.716091e-02
571,8.018186e-02,1.719726e-02
572,8.028165e-02,1.723200e-02
573,8.038122e-02,1.726495e-02
574,8.048050e-02,1.729635e-02
575,8.057928e-02,1.732634e-02
576,8.067783e-02,1.735499e-02
577,8.077600e-02,1.738235e-02
578,8.087404e-02,1.740798e-02
579,8.097199e-02,1.743167e-02
580,8.106922e-02,1.745360e-02
581,8.116592e-02,1.747397e-02
582,8.126212e-02,1.749289e-02
583,8.135783e-02,1.751044e-02
584,8.145337e-02,1.752642e-02
585,8.154889e-02,1.754053e-02
586,8.164387e-02,1.755289e-02
587,8.173826e-02,1.756366e-02
588,8.183195e-02,1.757287e-02
589,8.192487e-02,1.758055e-02
590,8.201747e-02,1.758670e-02
591,8.211009e-02,1.759086e-02
592,8.220208e-02,1.759313e-02
593,8.229350e-02,1.759381e-02
594,8.238444e-02,1.759308e-02
595,8.247471e-02,1.759102e-02
596,8.256419e-02,1.758771e-02
597,8.265352e-02,1.758264e-02
598,8.274218e-02,1.757568e-02
599,8.283013e-02,1.756702e-02
600,8.291759e-02,1.755674e-02
601,8.300437e-02,1.754490e-02
602,8.309060e-02,1.753128e-02
603,8.317620e-02,1.751577e-02
604,8.326134e-02,1.749811e-02
605,8.334561e-02,1.747869e-02
606,8.342922e-02,1.745790e-02
607,8.351207e-02,1.743602e-02
608,8.359434e-02,1.741320e-02
609,8.367596e-02,1.738941e-02
610,8.375727e-02,1.736417e-02
611,8.383780e-02,1.733731e-02
612,8.391739e-02,1.730889e-02
613,8.399611e-02,1.727898e-02
614,8.407421e-02,1.724762e-02
615,8.415161e-02,1.721494e-02
616,8.422826e-02,1.718105e-02
617,8.430460e-02,1.714554e-02
618,8.438012e-02,1.710873e-02
619,8.445465e-02,1.707066e-02
620,8.452836e-02,1.703121e-02
621,8.460130e-02,1.699024e-02
622,8.467363e-02,1.694743e-02
623,8.474535e-02,1.690263e-02
624,8.481626e-02,1.685614e-02
625,8.488637e-02,1.680811e-02
626,8.495572e-02,1.675869e-02
627,8.502455e-02,1.670761e-02
628,8.509241e-02,1.665504e-02
629,8.515939e-02,1.660095e-02
630,8.522536e-02,1.654559e-02
631,8.529044e-02,1.648880e-02
632,8.535470e-02,1.643062e-02
633,8.541849e-02,1.637081e-02
634,8.548169e-02,1.630945e-02
635,8.554371e-02,1.624691e-02
636,8.560469e-02,1.618320e-02
637,8.566475e-02,1.611818e-02
638,8.572396e-02,1.605194e-02
639,8.578229e-02,1.598467e-02
640,8.584031e-02,1.591620e-02
641,8.589763e-02,1.584684e-02
642,8.595371e-02,1.577686e-02
643,8.600869e-02,1.570625e-02
644,8.606267e-02,1.563423e-02
645,8.611573e-02,1.556110e-02
646,8.616793e-02,1.548746e-02
647,8.621985e-02,1.541335e-02
648,8.627088e-02,1.533924e-02
649,8.632091e-02,1.526516e-02
650,8.636975e-02,1.519106e-02
651,8.641746e-02,1.511688e-02
652,8.646429e-02,1.504251e-02
653,8.651034e-02,1.496791e-02
654,8.655606e-02,1.489228e-02
655,8.660077e-02,1.481550e-02
656,8.664449e-02,1.473715e-02
657,8.668716e-02,1.465710e-02
658,8.672864e-02,1.457537e-02
659,8.676907e-02,1.449221e-02
660,8.680879e-02,1.440789e-02
661,8.684812e-02,1.432252e-02
662,8.688642e-02,1.423680e-02
663,8.692364e-02,1.415067e-02
664,8.695988e-02,1.406420e-02
665,8.699486e-02,1.397731e-02
666,8.702878e-02,1.389462e-02
667,8.706199e-02,1.385402e-02
668,8.709467e-02,1.383923e-02
669,8.712635e-02,1.402431e-02
670,8.715700e-02,1.421146e-02
671,8.718662e-02,1.439902e-02
672,8.721522e-02,1.458498e-02
673,8.724267e-02,1.476728e-02
674,8.726938e-02,1.494384e-02
675,8.729549e-02,1.511275e-02
676,8.732053e-02,1.527193e-02
677,8.734454e-02,1.542205e-02
678,8.736807e-02,1.556378e-02
679,8.739072e-02,1.569669e-02
680,8.741231e-02,1.582305e-02
681,8.743291e-02,1.594510e-02
682,8.745242e-02,1.606455e-02
683,8.747085e-02,1.618285e-02
684,8.748845e-02,1.630118e-02
685,8.750534e-02,1.641991e-02
686,8.752126e-02,1.653940e-02
687,8.753617e-02,1.666107e-02
688,8.755001e-02,1.678538e-02
689,8.756284e-02,1.691237e-02
690,8.757460e-02,1.704192e-02
691,8.758541e-02,1.717375e-02
692,8.759563e-02,1.730702e-02
693,8.760479e-02,1.744059e-02
694,8.761291e-02,1.757500e-02
695,8.762006e-02,1.771016e-02
696,8.762619e-02,1.784573e-02
697,8.763118e-02,1.798129e-02
698,8.763508e-02,1.807447e-02
699,8.763847e-02,1.813204e-02
700,8.764086e-02,1.816427e-02
701,8.764231e-02,1.818251e-02
702,8.764272e-02,1.819588e-02
703,8.764211e-02,1.821115e-02
704,8.764043e-02,1.823294e-02
705,8.763764e-02,1.826460e-02
706,8.763425e-02,1.830738e-02
707,8.762995e-02,1.836096e-02
708,8.762462e-02,1.842594e-02
709,8.761829e-02,1.850232e-02
710,8.761100e-02,1.858934e-02
711,8.760264e-02,1.868582e-02
712,8.759316e-02,1.879037e-02
713,8.758297e-02,1.890140e-02
714,8.757198e-02,1.901691e-02
715,8.756001e-02,1.913575e-02
716,8.754710e-02,1.925706e-02
717,8.753318e-02,1.937989e-02
718,8.751834e-02,1.950331e-02
719,8.750237e-02,1.962671e-02
720,8.748551e-02,1.974938e-02
721,8.746804e-02,1.987044e-02
722,8.744959e-02,1.998923e-02
723,8.743018e-02,2.010592e-02
724,8.741041e-02,2.022040e-02
725,8.738981e-02,2.033249e-02
726,8.736825e-02,2.044286e-02
727,8.734560e-02,2.055094e-02
728,8.732198e-02,2.065625e-02
729,8.729741e-02,2.075916e-02
